Website,Brand,Title,Review,Rating,Author Name,Review Date,Views,Like Count,Dislike Count,URL
Carwale.com,MG Hector,Best car in this segment amazing car I think this car is better than harrier this car have many features than Tata harrier front look is but mg doing a good job . This car have amazing look with amazing features.,,5,,8-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p7/
Carwale.com,MG Hector,"This car is amazing as because its from MG motors.. i have not bhought the product yet but its in my wish list to buy MG car hector . As this car provide us the futuristic technology and the look of we indians expect like US cars, the MG motor has completed our expectations buy bringing such a beauty to indian roads... Well according to my research on youtube i have got to understand that the quality, performance, practicality,riding comfort is best according to the price range .
Servicing and maintenance might be higher side as afcourse its MG but its worth it.
But there a few things which can be rectified by MG are there lag in music system, low light in spedo meter,back seat underneath support well yh thats it ...
Eagerly w8ing for sedan car by MG ..",,5,,8-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p7/
Carwale.com,MG Hector,"Great features. 
Strong  built than Harrier,xuv500 and Compass.
Spacious  than all its competitors. 
My hector is coming in September .
Hector is going to defeat all its competitors In sales in upcoming mnths may be from August only. This is only a car with voice command in its range. Land rover costing above 50 lacs will give you this feature. 
Finally it's a fantastic car.",,5,,2-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p7/
Carwale.com,MG Hector,"I test ride the vehicle and it’s awesome.... interior design is bit okay but the technology is smart in its kind.... 
Audio playback seating aitbags and many more especially the voice assistant is nice",,4,,27-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p7/
Carwale.com,MG Hector,"Pros: Loaded with fancy features , not sure how long they will work. 

Cons,: Worst customer service, Chinese made and yet to prove itself which is highly doubtful considering the Chinese made sticker.",,1,,24-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p7/
Carwale.com,MG Hector,"The delivery is very nice and riding experience was awesome and good performance of the engine.
pros: eye catchy
         Nice driving clearence,
         good seat height adjustment.",,4,,23-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p7/
Carwale.com,MG Hector,"I drive the MG hector that has many features in it, and it has a lot of performance and it is very easy to use and it is comfortable in the drive. And I think it will become the most famous brand in the upcoming Days.",,5,,17-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p7/
Carwale.com,MG Hector,"I booked a car on july 4th at Naroda dealership. At the time of booking the sales person confidently gave time to deliver car in 2 to 3 months which means mg committed to give car in mid of October. After booking i got call from mg motors that i will get my car in December. Which is double the waiting period. Inshort. Mg motors made fake promise about delivery date and made wrong commitment. Now after 2 months mg motors is saying that you need to
 wait for 4 months more. So disappointed. A new car maker which i trust have broken it.  1st car. Going to cancle the booking. Will never ever buy MG Cars",,1,,11-Sep-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p7/
Carwale.com,MG Hector,"A very amazing suv to drive on ...
So comfortable and luxurious inside and stylish outside...
Such a nice car at a very affordable price
Powerful engine with best performance..
Overall fully satisfied...",,5,,6-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p7/
Carwale.com,MG Hector,"It's value for money, it's performance was well, it's with u all the time, it's a human being, it's having a such gud features. Comfortable ride compare to others having well safety, like AIR bags.",,5,,11-Sep-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p8/
Carwale.com,MG Hector,This car is value for money and they could have given an hydraulic for the bannet it will be very useful because the bannet heavy other all features all good and unique the internet connected car voice assistance and many more other features in the car like electronic tail gate,,5,,17-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p8/
Carwale.com,MG Hector,One of the most awaited car i have waited with so much of patience finally a prayer heard by the automobile sector with an eco friendly car with an hybrid feature just love the muscular body with smart features like an smartphone user friendly suv one much have car for all the new generation guys it suits all the generations requirements with style and passion thanks MG to getting in to India market,,5,,15-Sep-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p8/
Carwale.com,MG Hector,"Nice car in low budject. Nice 360• degrees camera.
Large space inside the car.  These gares are very comfortable .
Riding experence is very very happy for me.
Looks are good performance.
Low maintenance  charge.",,5,,8-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p8/
Carwale.com,MG Hector,Superb car my favourite car look is a very superb exiting car hector is powerful car so comfortable to long tour and family both are like a car  family used car by a awesome car and purchase car and my dream and should be a not money please test drive is better and top car and pickup is so good like,,4,,27-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p8/
Carwale.com,MG Hector,This is amazing car ever in my life I have Volvo&s-cross also but this is amazing car.i love it superb Man it's wonderful.NANA,,5,,7-Sep-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p8/
Carwale.com,MG Hector,"This car is way better than Tata harrier. The only downside is its a new company and service network. But they told  me that they will open showrooms in tier3 cities soon. Coming to the car , the diesel is the same as that of harrier but produces 30 bhp more and claims more FE than harrier that is a win for me. Also even the base model is equipped with hill descent , ebd, and everything that is equipped in the top variant .. it also comes with the factory fitted music system which is not in tata harrier. For the money you pay this has the most value. Also riding comfort is better. Harrier looks funky whereas this looks professional. If they open showroom near my town, i would definitely buy one. Waiting.",,5,,29-Jun-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p8/
Carwale.com,MG Hector,Awesome service from service centre no maintenance good mileage awesome car interior design ideas so good also equal to toyota fortuner nd ford endeavour in look its headlight are good,,5,,8-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p8/
Carwale.com,MG Hector,"Everything is very good, showroom service was excellent, 
Very very sporty look.
Display screen and sunroof is something like newly added technology like luxury car.

Only missing thing is it could be 7 seater.",,5,,17-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p8/
Carwale.com,MG Hector,Test Drove the 1.5 Sharp Hybrid Petrol Manual variant. Went to Navi Mumbai showroom last Sunday morning and very quickly was slotted for the TD. From Nerul took the Sion Panvel Highway and drove up to almost Thurbe and back. Accelaration was quite rapid in 3rd gear. went over no -road surface service road near Shirvane. didnt feel the roughs at all. Overall good car. I have booked the Smart Hybrid.,,4,,29-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p8/
Carwale.com,MG Hector,"OMG...I got shock then i took one look of this incedible car.. this car funtabulous... every think that i need..  it have..,,not that much costy...look and performes vise better than others , i recommed to myself..to buy this one",,5,,4-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p9/
Carwale.com,MG Hector,Riding experience was excellent and the price was very worthy. Fuel mileage was good. External body was very good.Engine was smooth during riding and seating comfort was very nice.,,5,,12-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p9/
Carwale.com,MG Hector,"Buying experience was very good the salesman conveyed the features in soulful manner. Riding experience of the car was outstanding. the first look of the car was it's appearance was too good
Like service cost was minimal on only up to 10000 I think this car has no cons only pros that is it's features.",,5,,12-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p9/
Carwale.com,MG Hector,"This car is way better than Tata harrier. The only downside is its a new company and service network. But they told  me that they will open showrooms in tier3 cities soon. Coming to the car , the diesel is the same as that of harrier but produces 30 bhp more and claims more FE than harrier that is a win for me. Also even the base model is equipped with hill descent , hill hold, ESP,cooled glove box,TC,rear defogger and wiper which is a great security feature on hill drives,keyless entry etc .. it also comes with the factory fitted music system which is not in tata harrier. For the money you pay this has the most value. Also riding comfort is better. Harrier looks funky whereas this looks professional. If they open showroom near my town, i would definitely buy one. Waiting.",,5,,29-Jun-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p9/
Carwale.com,MG Hector,"Cool car..i loved this car.. Love it. I recommend it to buy this car. Also it's our young ages car.this car display is massif.
Also it has a lot of features Jiska seat comfort is best of the segment.
This guard has wonderful colours variance this ka room space is Messi top of the signet also discard boot space top notch",,5,,27-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p9/
Carwale.com,MG Hector,"Far ahead of its rivals(harrier and compass) in features and space..high comfort level.. good for comfort and safe driving lovers....not good for harsh riders bcz of its height, car ill topple in sharp cuts ...engine wise same as its rivals 2.0 fiat engine so no compromise ..over all good and fully loaded car with good price tag",,5,,16-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p9/
Carwale.com,MG Hector,This is one of the most futuristic car in this segment.and u feel in the car very luxurious feel gives u.i ts value for money.but one thing  it's look like very big SUV but it 5.seater SUV car this is Disappointing me but otherwise nothing to say about it........,,5,,19-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p9/
Carwale.com,MG Hector,Looks is very nice and fabulous front looks overall and interior is also excellent very spacious for passengers Nd LCD was amazing steering design very good but one thing is I don’t like is that desiel engine is car starting sound is not good that’s it nice car,,5,,2-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p9/
Carwale.com,MG Hector,Amazing car at this price. This car has lowest price. This is very soft to drive and when also on long with rest in car And i like internet car. Car say hello our when we get in car,,5,,4-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p9/
Carwale.com,MG Hector,"1st of all showroom staffs are very polite and give each and every i formation about this vehicle
* i cant say anything about riding experience because its a just feeling when u ride u felt its premium ness
* by look it has a unique design and attracts everyone by exterior as well as interior",,5,,17-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p9/
Carwale.com,MG Hector,Good car gives mileage of 13 in petrol variant. Exterior is good but interior looks simple but not bad good quality work has been done fully led looks so dash. But dont buy the lower variant cause best value for money starts from smart.  Thanks??,,5,,14-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p10/
Carwale.com,MG Hector,"Very best car i every drive this car is to good looking 
It have very very powerful engine the have very comfortable seat 
I wish i can buy this car 
And gift to my dad and mom
Best part of this car is sun roof and voice control 
And big boot space and big weels and dinamic body and beautiful light 
One day i will buy this car",,5,,30-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p10/
Carwale.com,MG Hector,"Carwale app is the best.
I think, This MG HECTOR is the best choice because, the interior is best in segment, this car is loaded of features like 10 inches horizontal touch screen, app feature, voice commands, inbuilt internet and panromic sun roof, that makes this SUV Incredible.
This SUV is best..",,4,,16-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p10/
Carwale.com,MG Hector,"It's an awesome car.... comforting price for medium family.. it's an very difficult to other cars.. performance good but wait and see for another review after 6 months...

Thanks for MG",,5,,10-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p10/
Carwale.com,MG Hector,"I bought MG HECTOR on 10 July 2019 really it performs very well... I drove it more than 3000 kilometres in city, Highway and Hill Station also it felt very Nice it's a fully packed family SUV.... please don't think more just go for it Blindly..don't compare with any other vehicle or Brand it's it's too far from that all... in all the way like Price, features, build quality,performance and warranty.....more n more just go for MGGG Blindly that's it.NANA",,5,,5-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p10/
Carwale.com,MG Hector,"Well looks n sitting comfort are up to mark , but lack of driving pleasure , the moment to start ur car it has different annoying sound (ignitation starts ) one gear down car  so it's  not smooth at all for city drive ,  how come MG forget to give turning lights ( heavily required) ,  suspension  too not  so good makes sound on impact with bad roads , internet is too slow n does not wrk while driving so less  of  use  , looks n outer build are strong but if u love smooth driving avoid it . Only few  voice commands fulfil by Mg  so again u feel trapped , even ur diesel variant as no automatic so u can't even switch on the Ac before u start your drive , ahh  best thing Panaromic sunroof n huge space overall",,3,,31-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p10/
Carwale.com,MG Hector,"This car is true suv with a smart voice assistant system. The engine is much powerful then other SUV's in same price range. The Hector have a large panoramic sunroof in which at least 3 kids can stand easily. The fuel economy is low as compared to some famous SUV's in India like duster and creta. The boot space is quite good. It's trunk is very large and we can put up to 5 suitcase without removing the compartment which is present in trunk. The glimpse of car is enough to make anyone love it. Overall,it's it is a good car with comfortable seat.",,5,,22-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p10/
Carwale.com,MG Hector,"My Dream
                  My Self Car MG Hector Traval 
                  With My Family at Hill Station
Thanks For MG Hector Staff To Provide This 
Service. It is family Member of my home",,4,,4-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p10/
Carwale.com,MG Hector,The buying experience was awesome the staff of the company welcomed us in a decent manner and there were lots of extra offers with the product my riding experience was awesome as I have drived Scorpio first but when I drive mg hector it was a quite luxury experience I had drive. 300 km till now and promisely it is just fab I think there are no cons for this car,,5,,20-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p10/
Carwale.com,MG Hector,This car was amazing. I like an I love this car. Compared to car prize was almost nice. An in a budget. Car look is so lovely. An so comfortable for seating. An all facility was so nice.,,5,,12-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p10/
Carwale.com,MG Hector,I like this car and i planed for purchase...price is allso good we can afford it...I really happy with this car. I want to purchase and gift this to ma son.dreem car is this I really happy happy happy,,5,,5-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p11/
Carwale.com,MG Hector,"Its really internet  Car ,Superb looking car nd  great pickup thanks to Fiat engine Interior So Unique and next level looking car Hightech system unique futurostic like a concept car seats are very cusiony nd soft leather using great sound system interior console is better than harrier  over all great Come back  all the best MG Group.",,5,,27-Jun-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p11/
Carwale.com,MG Hector,"Hlo mg your product hector is fire in indian car markit but it creat more fire when you lonch hector in 7 seater varint because of large indian families thanks for a greatful product
I am very attract with  your voice comand system
And boot space is very well for  indian familes .  And provide autonomas bracking system",,5,,12-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p11/
Carwale.com,MG Hector,Very good car mg hector ride safety and suffuly and next generation car and look very very like it  dis car colors very pretty car is very long and 5 seater and look in tha road and 300 kms and 5000 kms ride comfortable ride not tension and very long range and low rs car is very nice and osm not fighting all car,,5,,9-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p11/
Carwale.com,MG Hector,It is so beautiful and talented young generation car When I ride this car I got so surprised and the interior design is so beautiful And the exterior is awesome design and the rest of your own business and the other hand and the interior design and the interior and exterior view of the car is so beautifulNANA,,5,,17-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p11/
Carwale.com,MG Hector,Whatttt a car Hats of f to MG One of the high end car in a reasonable deal No doubt its gona be car of 2019 in india. As i went for booking it has waiting for atlst 6 months. N im eagerly waiting for it. I had a test drive. I got feeling of some high end car. U will think the price is less than other cars but other than that there no compromise in car looks or performance.NANA,,5,,5-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p11/
Carwale.com,MG Hector,"Driving Smoothly & Feeling Comfortable while sitting in car. Feeling amazing while sitting in the car. It's features was obviously good with compared with Creta, Harrier, Compass. It's was truly amazing experience",,5,,29-Jun-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p11/
Carwale.com,MG Hector,"LOVELY CAR IT IS, I HAD ALREADY BOOKED SHARP 1.5 DCT PETROL. WILL GET THE DELIVERY AT THE SOONEST AND WILL GIVE MY REVIEW AFTER DRIVING IT FOR FEW KILOMETERS, TILL THAN KINDLY WAIT FOR THE REVIEW TO GET IT FROM ME AND WILL DEFINITELY GIVE THE REVIEW ONCE I DRIVE IT. MAJORLY I LIKED THE 360 CAMERA WHICH IS THE LOVELY FEATURE IN THIS CAR.",,5,,25-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p11/
Carwale.com,MG Hector,"Hector has been one of the most exciting introduction of 2019.Hector challenges harrier,creta,xuv500 and compass. Overall its good highly recommended .. test drive it for feel the experience ....

It's looks damn heavy , performance is much more than I expected ... Nice engine coverings .. more boot space ...",,5,,20-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p11/
Carwale.com,MG Hector,Actually this is what i was looking for best in class amazing car this is professional car maintain all the need about fetching the driver safety also have and mindblooing interior and the most important the internet car that is just amazing so just love with thus car driving whis vehicle on the road is like just amazing experience,,4,,17-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p11/
Carwale.com,MG Hector,"This is amezing car in this range superb suv car amezing look and very comfortable really i felt very comfortable and i feel very pleasure when i was drive this car
This have good performence on indian road there service is also to good",,5,,1-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p12/
Carwale.com,MG Hector,"Really superb car, stunning interior design and out side looks awesome value for money.desiel variant really superb.its available all economic groups, seating capacity 5 members veruly comfortable",,5,,9-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p12/
Carwale.com,MG Hector,The love is the technology and the features at such price. All in love. This means the real car with tons of specifications and features. And the driving comfort is at its best. Hector means real SUV.,,4,,15-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p12/
Carwale.com,MG Hector,"Best cars ever i have seened before in my life

Its features are unbelievable and voice sensors are also very good and strong network. these have better performance and i love its endurance ccengine its average etc",,5,,28-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p12/
Carwale.com,MG Hector,"All over this a good suv in this range but the seats are not comfortable than harrier and others otherwise it is very good.
My personal experience is good but MG can give some more features to attract the people.",,4,,5-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p12/
Carwale.com,MG Hector,My driving experience is very good in mg hector. Good space and very easily change the gears and mg hector performance in highway is awesome. My experience is awesome in mg hector and I am suggest you buy it.,,5,,5-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p12/
Carwale.com,MG Hector,"Mg hector is a new member in India. It will make royal life(royal look, good performing and right price at right one). Especially voice control is a good feature. The car will make goodwill on society.NANA",,4,,22-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p12/
Carwale.com,MG Hector,"A very good car
Really love it... and my friend getting delivery this car on next week .... this is a marvellous car.. and gang itself like this car so much... we all 'll plan to buy car",,5,,4-Sep-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p12/
Carwale.com,MG Hector,MG HECTOR IS A BIG BLASTING CAR I REALLY IMPRESSED WITH THIS CAR WORLD 1ST BUDGET SUV CAR SAY AGAIN AND AGAIN I LOVE THIS CAR TOTALLY PEOPLE CREZY WITH THIS CAR JAY HIND LOVE FROM INDIA.NANA,,5,,20-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p12/
Carwale.com,MG Hector,It is Nice car with all connectivity and superb features .its nicely drive on road .it is internet connectivity .it has voice feature which work perfectly .NANA,,5,,4-Sep-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p12/
Carwale.com,MG Hector,Best car that i have ever seen in this price range best exterior and interior awesome engine performance and power Best car that i have ever seen in this price range best exterior and interior awesome engine performance and power Best car that i have ever seen in this price range best exterior and interior awesome engine performance and power Best car that i have ever seen in this price range best exterior and interior awesome engine performance and power,,5,,29-Jun-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p13/
Carwale.com,MG Hector,"This car is new technology and internet car and manufacturers halol Gujarat very nice and looking so great  and medium range on this car. 
So I am impressed this segment launch best international fictional on this internet car.",,5,,15-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p13/
Carwale.com,MG Hector,This car is fabulous. Look wise so good and performance also better than other car. This car fuel efficiency is better with 170 BH power engine . This car is really value for money.,,5,,3-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p13/
Carwale.com,MG Hector,"Not a 7 seater 
No hill descent control
Spare wheel to be made of alloy
Tyres could be more wider
Can be upgraded to dual tone wooden coloured dashboard 
Tailgate ajar warning required
Upgrade to dual tone interior
Non Availability of:-
Ventilated seats, Remote operated fuel tank lid,  Rain sensing wipers & Lumbar support 
4WD",,2,,27-Jun-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p13/
Carwale.com,MG Hector,Better then all SUV special hector mg is big brand mg provide luxury features mg hector buy person feel then luxury cars riding so comfortable look si so beautiful luxury design seviceing cost is low mg provide all features best SUV in the world all most fully loaded luxury features no cons in mg hectorNANA,,5,,2-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p13/
Carwale.com,MG Hector,"Hector is an one of the best looking SUV and it is big.. it ride's well on Indian roads.. suspension is very good.. performance of 2.0 engine is good 0-100 takes around 11 second.. 
Safety features are very good in hector.. from base model itself.. they give (ABS, EBD, ESP, TRACTION CONTROL, HILL HOLD, DUAL AIRBAGS) no other SUV have this many safety features in base model.. 
Low cost maintenance and 5 years unlimited Kms warranty.. and 60% buy back after 3 years.. gives peace of mind to any customer
Pros.. one of the best suv.. undoubtedly... Better than all in segment..
Cons.. looks little bit slim  (smaller in width) few colours
Fully electric hector would be one blast choice",,5,,29-Jun-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p13/
Carwale.com,MG Hector,I am excited Its amazing car Its Amazing thank You .excellent work Superb look Luxury Look like BMW Can't explain it it's new version Experience good with this car Fabulous Amazing Colour block love it I suggest pls buy this carNANA,,4,,11-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p13/
Carwale.com,MG Hector,"Super looking..... Nice interior also.... Trusted brand.... 4 air bags... With luxury looking.... Comfortable seating... Affordable price.... Driving is very comfortable because its features... Tyre pressure also monitored by display units and powerful engine...
That to mileage also good some what... Sun roof arrangements also good.... Finally I Love this model",,5,,15-Sep-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p13/
Carwale.com,MG Hector,I have a very good experience with mg Hector this car is superior and fantastic in quality and the driving experience is superb .mg is a good choice to by under 15 lakhs .the interior is mind blowing and the space is just fantastic.enough space for rear passanger and boot space is sufficient.excellent job done by MG.,,5,,30-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p13/
Carwale.com,MG Hector,"Buying experience was excellent . Only problem was RTO registration and certification. It's become a long waiting process.
2. Drive I have completed about 4000 km. Hill as well as express highways. Car is very comfortable and breaks are excellent. Centre of gravity of the car is perfect. Just doesn't skit or vibrate or jurks on high speed breaking. Suspension is good. Does not jump on bridge joints at high speed of 170 km/h. Give an average of 13-18 depending upon your driving and road condition. Cruse is very friendly to use. Electronics is handy . Overall very nice car to drive. Regarding looks , it can be judged by people looking at the beast when u pass by. Servicing was a cool experienced with obviously new dealers and supervisors. They would take some time to get get experienced. 
I witnessed two problems one at a rainy night the head light seems low. And the wiper leaving a foggy strain on the glass for a second which is a issue and lastly the speed limit alarm at 80 and 120 is very irritating . This has to go in some update.",,5,,6-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p13/
Carwale.com,MG Hector,Excellent interior nd exterior design. But the vibration is hevior at the clutch nd accelerator.so much vibration during the change of gares. Huyndai creta is more better than mg hector,,4,,13-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p14/
Carwale.com,MG Hector,"Awesome . No one can beat it. It is better than others and best in itself.       
Price and style is hood. Easy handling car.. must drive. Must purchase.... Nothing other than this",,5,,17-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p14/
Carwale.com,MG Hector,"The  luxury car with lots of features and technology,the newly feature of indian car i.e internet inside impressed me very much. The boot space is also more talking about the leg space, very comfortable for the tall person",,5,,13-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p14/
Carwale.com,MG Hector,"Just a small ride gave bug and lovely experience , i will but this shortly , just no words to say MG welcome back and u rocked it , its very good vehicle compare to many vehicles below 20lacs",,5,,21-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p14/
Carwale.com,MG Hector,"It's a best car at lowest price ,exterior is awesome .interior is also look high class.  
So it's better than creta ,harrier ,mahidra 
Suv look classy and awesome just like 
Higher class car.",,5,,23-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p14/
Carwale.com,MG Hector,What an amazing car at very aggressive price its 1st product of mg and it will kill tata harrier jeep compass etc  amazing looks however spending 20 lakh to a new car company can be a risk but otherwise this is best product and a very feature rich car even its base model has all features and safety like traction control abs ebd etc love this carrrr my favorite Carr??????,,5,,30-Jun-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p14/
Carwale.com,MG Hector,"it was a great experience , lots of comfort and fully loaded with  amazing new features. no other car can compete in this price. the major attraction is its exterior and comfort  too.",,5,,3-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p14/
Carwale.com,MG Hector,I take a test drive of this car that is amazing great interior and exterior look and the maintenance of this car is normal as others cars and viice command system of this car is great in short mg hector is value for money,,5,,5-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p14/
Carwale.com,MG Hector,"Engine specs are great compared to it's peer in the current market but it lacks in internal quality as the plastic on the dash board seems to be cheap . I doubt the built quality of the car as well including the body and the chassis. Overall if you're buying this car, it only has to be for the engine and nothing else. The internet connectivity feature seems to be fancy at this time as the consumer are yet to get adopted to these kind of systems.",,3,,24-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p14/
Carwale.com,MG Hector,"Buying experience was fair enough and fullfilled the requirement. As i went to showroom with my home work so it was not much difficult for me.
Ride quality of the petrol hybrid is really nice amonst the segment and it satisfies all the needs of urban middle class driver.
Looks are also sharp and very attractive. There are no edges in car which makes the touch feel smooth and very nice. 
When it comes to performance, the petrol engine powered upto 170 Hp makes the most out of it when driven and correct rpm and gears are shifted  accordingly. 
Servicing can not be commented yet as we have not driven it more. Maintenance will be according to the driving habit and quality of roads you will be driving.",,4,,13-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p14/
Carwale.com,MG Hector,"It’s amazing car, which I have booked in Mumbai, had wonderful test drive. When I reached showroom, had warm welcome from MG team, they had provided all information of car and practically demonstrated all functions of car.",,5,,7-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p15/
Carwale.com,MG Hector,I  have never seen this car in my life which can be talk to  drivers and other members of the car. The advertisements of this car in televisions surprise to me and make me to think about it.,,5,,1-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p15/
Carwale.com,MG Hector,"Amazing car with special features  ,aggressive prices no car can beat this variant.
As well as internet connected  safety improvement high, low service cost maintaing,nice car in this price range loved it really don't miss it hurry up",,4,,4-Sep-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p15/
Carwale.com,MG Hector,"Best suv for latest and Young generation and there r not so much service center,  but in future it will be wide all over india, service cost is not so much, but it is the very fantastic car for long drive I love it",,5,,13-Sep-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p15/
Carwale.com,MG Hector,The MG morris garage has launch company in india it is an gorgeous company MG Hector the first car that has been launch in India best car it has the headlamps at bumper it looks nice and stylish and day time running lamp ALTHOUGH IT IS GOOD CAR.NANA,,5,,18-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p15/
Carwale.com,MG Hector,"It is safe to say that MG Hector will set a good enough benchmark for other manufacturers in India on the basis of car's giving performance and facilities in a affordable price.
 The ride on this car was amazing it has good comfortable seats and a good postured driving experience. Posture is very much important when it comes to driving in long or short distances, and Hector is the best one in the market right now.
   The buying experience was easy and fast the showroom management is very flexible and friendly they help You in each possible way.
 About the looks You'll understand the definition of British Classy'ness in this crossover 
  The infotainment system, the subwoofer, the infinity sound system is just mesmerizing. 
   So go buy it You won't regret it!",,5,,11-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p15/
Carwale.com,MG Hector,I love it there I get a value of money because the gear is so smooth and it can also be controlled by our phone and it is very easy to control I really get the value of my money and I really love it,,5,,9-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p15/
Carwale.com,MG Hector,It have amazing technology and beautifull design very nice interiors and exterior in an surprisingly price and powerfull engine for perfect rideand the most attractive name MG Hector,,5,,24-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p15/
